,scenario,replication,risk_aversion,wealth,ra_bounds
1021,Full Range,0,0.14981472760701053,18740.230681283272,"[0.0, 1.0]"
1022,Full Range,0,0.21194426847018388,-7700.745558324372,"[0.0, 1.0]"
1023,Full Range,0,0.3143533106988333,-15822.348702061921,"[0.0, 1.0]"
1024,Full Range,1,0.25931101998580597,2040.9770159150085,"[0.0, 1.0]"
1025,Full Range,1,0.2868992396433734,1509.894819536308,"[0.0, 1.0]"
1026,Full Range,1,0.47257144382986693,-5377.687917658166,"[0.0, 1.0]"
1027,Full Range,1,0.37264549816207904,-5336.300334821233,"[0.0, 1.0]"
1028,Full Range,1,0.36456345096678633,605.4317732133204,"[0.0, 1.0]"
1029,Full Range,1,0.3962388678574773,-100591.89011173222,"[0.0, 1.0]"
1030,Full Range,1,0.3014755918066363,-4673.4854439644805,"[0.0, 1.0]"
1031,Full Range,1,0.24547124806996667,12551.748619867438,"[0.0, 1.0]"
1032,Full Range,1,0.30188680898458087,-9785.668594945164,"[0.0, 1.0]"
1033,Full Range,1,0.3646764036969874,3958.9126832965703,"[0.0, 1.0]"
1034,Full Range,1,0.38126471223938696,62905.981474131215,"[0.0, 1.0]"
1035,Full Range,1,0.3553491585486812,-12737.217626046116,"[0.0, 1.0]"
1036,Full Range,1,0.4450003837154396,-9063.626840044308,"[0.0, 1.0]"
1037,Full Range,1,0.4727610929081554,17271.715920603412,"[0.0, 1.0]"
1038,Full Range,1,0.4088070930104031,6132.111750187583,"[0.0, 1.0]"
1039,Full Range,1,0.37220258332446576,18284.231053504875,"[0.0, 1.0]"
1040,Full Range,1,0.16234282147368784,47962.657530684024,"[0.0, 1.0]"
1041,Full Range,1,0.2789994290324507,-16672.408447625145,"[0.0, 1.0]"
1042,Full Range,1,0.2452824916352795,-30276.628089702892,"[0.0, 1.0]"
1043,Full Range,1,0.34638478418513297,-10646.774831798517,"[0.0, 1.0]"
1044,Full Range,1,0.3725015088175221,-41743.61476739408,"[0.0, 1.0]"
1045,Full Range,1,0.42011181520442165,30596.031351368132,"[0.0, 1.0]"
1046,Full Range,1,0.37925001684111903,-1103.3222519251708,"[0.0, 1.0]"
1047,Full Range,1,0.36119593477722134,-10759.200109063167,"[0.0, 1.0]"
1048,Full Range,1,0.07656542069184613,36465.820418026706,"[0.0, 1.0]"
1049,Full Range,1,0.10920716571307887,-55423.18596883054,"[0.0, 1.0]"
1050,Full Range,1,0.12348515168993435,27454.178919024696,"[0.0, 1.0]"
1051,Full Range,1,0.19754338395602677,13577.683626082806,"[0.0, 1.0]"
1052,Full Range,1,0.2741964533625739,-34183.99039587332,"[0.0, 1.0]"
1053,Full Range,1,0.43127772166434586,36293.80921873065,"[0.0, 1.0]"
1054,Full Range,1,0.42432571437306876,23552.135225955062,"[0.0, 1.0]"
1055,Full Range,1,0.11503389360468574,-16177.098036907624,"[0.0, 1.0]"
1056,Full Range,1,0.010198893162540745,29928.881554113657,"[0.0, 1.0]"
1057,Full Range,1,0.104704672569363,23181.149475366594,"[0.0, 1.0]"
1058,Full Range,1,0.2922277447068262,-2329.641845843442,"[0.0, 1.0]"
1059,Full Range,1,0.2613609842938135,-58097.66031102947,"[0.0, 1.0]"
1060,Full Range,1,0.3029871646126864,-37790.00374282939,"[0.0, 1.0]"
1061,Full Range,1,0.32575235051042783,-53516.980533157184,"[0.0, 1.0]"
1062,Full Range,1,0.2787557319855982,-22580.24219372314,"[0.0, 1.0]"
1063,Full Range,1,0.26243932718599117,9621.523342139786,"[0.0, 1.0]"
1064,Full Range,1,0.30458553326475024,33420.667052598146,"[0.0, 1.0]"
1065,Full Range,1,0.5652829607346452,8405.677084693249,"[0.0, 1.0]"
1066,Full Range,1,0.4409564387773355,-26652.867925699276,"[0.0, 1.0]"
1067,Full Range,1,0.36785761015554097,1652.5143606152212,"[0.0, 1.0]"
1068,Full Range,1,0.20849595091398299,1462.5132286772714,"[0.0, 1.0]"
1069,Full Range,1,0.19487667700305633,57189.19407904208,"[0.0, 1.0]"
1070,Full Range,1,0.29638127557433647,17596.740595944542,"[0.0, 1.0]"
1071,Full Range,1,0.34332787271153986,-10727.955829670129,"[0.0, 1.0]"
1072,Full Range,1,0.4666019009457013,-26331.919918322517,"[0.0, 1.0]"
1073,Full Range,1,0.5112066100538462,26343.92770974293,"[0.0, 1.0]"
1074,Full Range,1,0.37152912839906316,-21806.000338643367,"[0.0, 1.0]"
1075,Full Range,1,0.3057716677184864,30543.29116857487,"[0.0, 1.0]"
1076,Full Range,1,0.20661841742470455,40361.66844227118,"[0.0, 1.0]"
1077,Full Range,1,0.3479004811337657,43506.910089767625,"[0.0, 1.0]"
1078,Full Range,1,0.35023742952773707,-3877.1841272572196,"[0.0, 1.0]"
1079,Full Range,1,0.3183742192884418,-15323.231552274985,"[0.0, 1.0]"
1080,Full Range,1,0.28425237257778946,-13314.295511960794,"[0.0, 1.0]"
1081,Full Range,1,0.3116210186357006,14969.303870549513,"[0.0, 1.0]"
1082,Full Range,1,0.38717515135813585,23518.250047961585,"[0.0, 1.0]"
1083,Full Range,1,0.3039905736111095,-51741.40174221092,"[0.0, 1.0]"
1084,Full Range,1,0.2997020479695004,25627.305514115753,"[0.0, 1.0]"
1085,Full Range,1,0.36527576616584345,27330.8721943001,"[0.0, 1.0]"
1086,Full Range,1,0.3356225544886283,-37906.69426021962,"[0.0, 1.0]"
1087,Full Range,1,0.29802796150208,-9275.531609437516,"[0.0, 1.0]"
1088,Full Range,2,0.2290356243902275,-42775.36920542024,"[0.0, 1.0]"
1089,Full Range,2,0.38378265774357234,2511.264593609347,"[0.0, 1.0]"
1090,Full Range,2,0.38324940901023363,43540.23208379833,"[0.0, 1.0]"
1091,Full Range,2,0.25364040616071915,10615.570987666084,"[0.0, 1.0]"
1092,Full Range,2,0.17468540923707332,-60539.619162336225,"[0.0, 1.0]"
1093,Full Range,2,0.3272201137607883,-11353.276848018337,"[0.0, 1.0]"
1094,Full Range,2,0.32895615982659165,-15164.043767775409,"[0.0, 1.0]"
1095,Full Range,2,0.2127104509476504,7520.461742364103,"[0.0, 1.0]"
1096,Full Range,2,0.5828758900718325,14948.00712466371,"[0.0, 1.0]"
1097,Full Range,2,0.595364346232335,22933.694301298998,"[0.0, 1.0]"
1098,Full Range,2,0.6842139654368767,41583.579738280954,"[0.0, 1.0]"
1099,Full Range,2,0.6747989706470171,11697.94601186163,"[0.0, 1.0]"
1100,Full Range,2,0.325555847102021,4338.9034347218985,"[0.0, 1.0]"
1101,Full Range,2,0.33688951536016976,31460.56654051869,"[0.0, 1.0]"
1102,Full Range,2,0.2835817180301351,-26452.806752777906,"[0.0, 1.0]"
1103,Full Range,2,0.3015507371358528,-3648.3509279759655,"[0.0, 1.0]"
1104,Full Range,2,0.14368672217965184,29316.222609461667,"[0.0, 1.0]"
1105,Full Range,2,0.6213417729085406,-3199.546708660295,"[0.0, 1.0]"
1106,Full Range,2,0.6410669818627803,23961.087069171313,"[0.0, 1.0]"
1107,Full Range,2,0.6520491001263811,17856.20338351049,"[0.0, 1.0]"
1108,Full Range,2,0.4246480219908364,-33591.08990637865,"[0.0, 1.0]"
1109,Full Range,2,0.36323457836308615,17703.87415364632,"[0.0, 1.0]"
1110,Full Range,2,0.3654889915093972,11166.068124194673,"[0.0, 1.0]"
1111,Full Range,2,0.2475023285573843,23184.841511540988,"[0.0, 1.0]"
1112,Full Range,2,0.14669869319941686,40966.18115717283,"[0.0, 1.0]"
1113,Full Range,2,0.4969497761096102,-33150.57794185111,"[0.0, 1.0]"
1114,Full Range,2,0.4114818775856697,-1798.622714894911,"[0.0, 1.0]"
1115,Full Range,2,0.5227858999561664,-34027.24340282221,"[0.0, 1.0]"
1116,Full Range,2,0.4668819076812848,-31975.17196284802,"[0.0, 1.0]"
1117,Full Range,2,0.4104574662341066,-30604.69570738855,"[0.0, 1.0]"
1118,Full Range,2,0.3988929393589232,-45510.81553448115,"[0.0, 1.0]"
1119,Full Range,2,0.14403185749791958,-27749.199114765775,"[0.0, 1.0]"
1120,Full Range,2,0.08786643059343935,44281.175430724106,"[0.0, 1.0]"
1121,Full Range,2,0.2881764518143247,-86548.07355021282,"[0.0, 1.0]"
1122,Full Range,2,0.34058446133459963,-69274.21402381992,"[0.0, 1.0]"
1123,Full Range,2,0.5733739506375644,-23300.07237589598,"[0.0, 1.0]"
1124,Full Range,2,0.33854218322787777,-6725.214228253753,"[0.0, 1.0]"
1125,Full Range,2,0.34113397364579057,-20413.32429140905,"[0.0, 1.0]"
1126,Full Range,2,0.16924423076145834,-39047.69599965632,"[0.0, 1.0]"
1127,Full Range,2,0.15053369151295837,55784.70643308504,"[0.0, 1.0]"
1128,Full Range,2,0.13466673526947825,-57100.95057976458,"[0.0, 1.0]"
1129,Full Range,2,0.15418912239695848,73962.46038876704,"[0.0, 1.0]"
1130,Full Range,2,0.27556251434917,52548.41383327591,"[0.0, 1.0]"
1131,Full Range,2,0.32593664228832553,32386.264810582856,"[0.0, 1.0]"
1132,Full Range,2,0.32480647452520883,23266.55978216573,"[0.0, 1.0]"
1133,Full Range,2,0.28891714220262255,2917.4223764898197,"[0.0, 1.0]"
1134,Full Range,2,0.2908059344787626,20231.652510089392,"[0.0, 1.0]"
1135,Full Range,2,0.1968806015142569,-20136.21781188236,"[0.0, 1.0]"
1136,Full Range,2,0.11903956905269919,17998.32765868686,"[0.0, 1.0]"
1137,Full Range,2,0.11928493329551937,5788.9866542070495,"[0.0, 1.0]"
1138,Full Range,2,0.11400053885648664,-23308.050501871225,"[0.0, 1.0]"
1139,Full Range,2,0.12733998741937025,-45404.550425048496,"[0.0, 1.0]"
1140,Full Range,2,0.19848572712035883,6010.061776730596,"[0.0, 1.0]"
1141,Full Range,2,0.29179647660143526,-4694.029293361324,"[0.0, 1.0]"
1142,Full Range,2,0.29514913451145364,10651.594484137779,"[0.0, 1.0]"
1143,Full Range,2,0.19023295861159284,-64051.456580600854,"[0.0, 1.0]"
1144,Full Range,2,0.11900050515828997,35042.245218209806,"[0.0, 1.0]"
1145,Full Range,2,0.07114351027448951,4384.987173772854,"[0.0, 1.0]"
1146,Full Range,2,0.10435499229259282,11874.986823948419,"[0.0, 1.0]"
1147,Full Range,2,0.11027678171638555,54414.17145479146,"[0.0, 1.0]"
1148,Full Range,2,0.10705455685290133,59848.2341518464,"[0.0, 1.0]"
1149,Full Range,2,0.20540899473690022,-6341.597887133343,"[0.0, 1.0]"
1150,Full Range,2,0.33132270761941074,-9273.143791729774,"[0.0, 1.0]"
1151,Full Range,2,0.17671154045684545,10462.065470052199,"[0.0, 1.0]"
